DATE,VIX PX_LAST,XAU PX_LAST,CL1 PX_LAST,DXY PX_LAST,USGG10Y PX_LAST
2021-09-20,25.71,1764.16,70.29,93.276,1.3107
2021-09-21,24.36,1774.51,70.56,93.204,1.3226
2021-09-22,20.87,1768.16,72.23,93.462,1.3006
2021-09-23,18.63,1742.76,73.3,93.085,1.4301
2021-09-24,17.75,1750.42,73.98,93.327,1.4509
2021-09-27,18.76,1750.16,75.45,93.383,1.4871
2021-09-28,23.25,1734.01,75.29,93.766,1.5374
2021-09-29,22.56,1726.37,74.83,94.338,1.5167
2021-09-30,23.14,1756.95,75.03,94.23,1.4873
2021-10-01,21.15,1760.98,75.88,94.035,1.4616
2021-10-04,22.96,1769.57,77.62,93.776,1.4789
2021-10-05,21.3,1760.18,78.93,93.975,1.5258
2021-10-06,21.0,1762.74,77.43,94.266,1.5206
2021-10-07,19.54,1755.78,78.3,94.217,1.5729
2021-10-08,18.77,1757.13,79.35,94.067,1.6118
2021-10-11,20.0,1754.15,80.52,94.316,1.6118
2021-10-12,19.85,1760.18,80.64,94.516,1.5769
2021-10-13,18.64,1792.97,80.44,94.08,1.5368
2021-10-14,16.86,1795.87,81.31,93.956,1.5107
2021-10-15,16.3,1767.62,82.28,93.937,1.5703
2021-10-18,16.31,1764.86,82.44,93.953,1.6002
2021-10-19,15.7,1769.29,82.96,93.734,1.6372
2021-10-20,15.49,1782.08,83.87,93.558,1.6567
2021-10-21,15.01,1782.9,82.5,93.77,1.7011
2021-10-22,15.43,1792.65,83.76,93.642,1.6324
2021-10-25,15.24,1807.73,83.76,93.813,1.6307
2021-10-26,15.98,1792.91,84.65,93.949,1.6079
2021-10-27,16.98,1796.81,82.66,93.802,1.5413
2021-10-28,16.53,1798.91,82.81,93.345,1.58
2021-10-29,16.26,1783.38,83.57,94.123,1.5521
2021-11-01,16.41,1793.28,84.05,93.879,1.5557
2021-11-02,16.03,1787.76,83.91,94.09,1.5488
2021-11-03,15.1,1769.84,80.86,93.864,1.6034
2021-11-04,15.44,1792.04,78.81,94.347,1.5262
2021-11-05,16.48,1818.36,81.27,94.32,1.4513
2021-11-08,17.22,1824.18,81.93,94.049,1.4897
2021-11-09,17.78,1831.92,84.15,93.955,1.4358
2021-11-10,18.73,1849.6,81.34,94.85,1.5493
2021-11-11,17.66,1862.11,81.59,95.178,1.5493
2021-11-12,16.29,1864.9,80.79,95.128,1.5613
2021-11-15,16.49,1862.84,80.88,95.407,1.6145
2021-11-16,16.37,1850.63,80.76,95.915,1.6335
2021-11-17,17.11,1867.48,78.36,95.828,1.5889
2021-11-18,17.59,1858.94,79.01,95.544,1.5855
2021-11-19,17.91,1845.73,76.1,96.031,1.5462
2021-11-22,19.17,1804.65,76.75,96.548,1.6236
2021-11-23,19.38,1789.16,78.5,96.491,1.6651
2021-11-24,18.58,1788.61,78.39,96.875,1.6341
2021-11-25,,1788.85,,96.774,1.6341
2021-11-26,28.62,1802.59,68.15,96.089,1.4731
2021-11-29,22.96,1784.6,69.95,96.341,1.4987
2021-11-30,27.19,1774.52,66.18,95.994,1.4443
2021-12-01,31.12,1781.73,65.57,96.028,1.4037
2021-12-02,27.95,1768.74,66.5,96.156,1.4443
2021-12-03,30.67,1783.29,66.26,96.117,1.343
2021-12-06,27.18,1778.67,69.49,96.328,1.4342
2021-12-07,21.89,1784.13,72.05,96.369,1.4733
2021-12-08,19.9,1782.99,72.36,95.894,1.5212
2021-12-09,21.58,1775.33,70.94,96.271,1.499
2021-12-10,18.69,1782.84,71.67,96.097,1.4837
2021-12-13,20.31,1786.67,71.29,96.317,1.4156
2021-12-14,21.89,1770.85,70.73,96.571,1.4411
2021-12-15,19.29,1776.92,70.87,96.511,1.4565
2021-12-16,20.57,1799.35,72.38,96.042,1.4106
2021-12-17,21.57,1798.11,70.86,96.565,1.4021
2021-12-20,22.87,1790.93,68.23,96.551,1.4225
2021-12-21,21.01,1789.27,71.12,96.491,1.4617
2021-12-22,18.63,1803.67,72.76,96.076,1.4515
2021-12-23,17.96,1808.81,73.79,96.019,1.4927
2021-12-24,,1810.26,,,1.4927
2021-12-27,17.68,1812.13,75.57,96.093,1.4756
2021-12-28,17.54,1806.18,75.98,96.202,1.4807
2021-12-29,16.95,1804.71,76.56,95.929,1.5496
2021-12-30,17.33,1814.67,76.99,95.968,1.5083
2021-12-31,17.22,1829.2,75.21,95.67,1.5101
2022-01-03,16.6,1801.45,76.08,96.213,1.628
2022-01-04,16.91,1814.6,76.99,96.262,1.6473
2022-01-05,19.73,1810.44,77.85,96.171,1.7052
2022-01-06,19.61,1791.16,79.46,96.32,1.7211
2022-01-07,18.76,1796.55,78.9,95.719,1.762
2022-01-10,19.4,1801.68,78.23,95.991,1.7603
2022-01-11,18.41,1821.6,81.22,95.624,1.7357
2022-01-12,17.62,1826.15,82.64,94.915,1.7428
2022-01-13,20.31,1822.54,82.12,94.79,1.7041
2022-01-14,19.19,1817.94,83.82,95.165,1.7841
2022-01-17,,1819.23,,95.258,1.7841
2022-01-18,22.79,1813.74,85.43,95.732,1.8735
2022-01-19,23.85,1840.54,86.96,95.51,1.8646
2022-01-20,25.59,1839.29,86.9,95.735,1.804
2022-01-21,28.85,1835.38,85.14,95.642,1.7581
2022-01-24,29.9,1843.06,83.31,95.918,1.7706
2022-01-25,31.16,1848.02,85.6,95.948,1.7689
2022-01-26,31.96,1819.59,87.35,96.478,1.8637
2022-01-27,30.49,1797.43,86.61,97.255,1.7994
2022-01-28,27.66,1791.53,86.82,97.27,1.7694
2022-01-31,24.83,1797.17,88.15,96.54,1.7767
2022-02-01,21.96,1801.19,88.2,96.385,1.7875
2022-02-02,22.09,1806.8,88.26,95.936,1.7751
2022-02-03,24.35,1804.85,90.27,95.379,1.8306
2022-02-04,23.22,1808.28,92.31,95.485,1.9085
2022-02-07,22.86,1820.47,91.32,95.399,1.9159
2022-02-08,21.44,1825.92,89.36,95.643,1.9632
2022-02-09,19.96,1833.36,89.66,95.494,1.9415
2022-02-10,23.91,1826.85,89.88,95.553,2.0294
2022-02-11,27.36,1858.76,93.1,96.082,1.9371
2022-02-14,28.33,1871.18,95.46,96.374,1.9875
2022-02-15,25.7,1853.61,92.07,95.989,2.0434
2022-02-16,24.29,1869.8,93.66,95.701,2.0382
2022-02-17,28.11,1898.43,91.76,95.8,1.9615
2022-02-18,27.75,1898.43,91.07,96.043,1.9286
2022-02-21,,1906.29,,96.078,1.9286
2022-02-22,28.81,1898.64,92.35,96.025,1.939
2022-02-23,31.02,1909.01,92.1,96.19,1.9912
2022-02-24,30.32,1903.89,92.81,97.137,1.9633
2022-02-25,27.59,1889.34,91.59,96.615,1.9617
2022-02-28,30.15,1908.99,95.72,96.707,1.825
2022-03-01,33.32,1945.28,103.41,97.409,1.7275
2022-03-02,30.74,1928.72,110.6,97.385,1.8767
2022-03-03,30.48,1935.95,107.67,97.785,1.8405
2022-03-04,31.98,1970.7,115.68,98.648,1.7307
2022-03-07,36.45,1998.11,119.4,99.293,1.7734
2022-03-08,35.13,2050.76,123.7,99.062,1.8456
2022-03-09,32.45,1991.83,108.7,97.968,1.9531
2022-03-10,30.23,1996.98,106.02,98.507,1.9864
2022-03-11,30.75,1988.46,109.33,99.124,1.9917
2022-03-14,31.77,1950.88,103.01,98.999,2.133
2022-03-15,29.83,1917.94,96.44,99.097,2.1437
2022-03-16,26.67,1927.29,95.04,98.618,2.1849
2022-03-17,25.67,1942.89,102.98,97.974,2.1706
2022-03-18,23.87,1921.62,104.7,98.233,2.1494
2022-03-21,23.53,1935.91,112.12,98.498,2.2896
2022-03-22,22.94,1921.69,111.76,98.493,2.3825
2022-03-23,23.57,1943.86,114.93,98.622,2.2917
2022-03-24,21.67,1957.69,112.34,98.789,2.3718
2022-03-25,20.81,1958.29,113.9,98.789,2.4731
2022-03-28,19.63,1922.8,105.96,99.091,2.4585
2022-03-29,18.9,1919.43,104.24,98.404,2.3944
2022-03-30,19.33,1932.87,107.82,97.792,2.3488
2022-03-31,20.56,1937.44,100.28,98.312,2.338
2022-04-01,19.63,1925.68,99.27,98.632,2.3822
2022-04-04,18.57,1932.73,103.28,99.0,2.3951
2022-04-05,21.03,1923.6,101.96,99.472,2.5469
2022-04-06,22.1,1925.35,96.23,99.599,2.5975
2022-04-07,21.55,1931.86,96.03,99.751,2.6578
2022-04-08,21.16,1947.54,98.26,99.796,2.7
2022-04-11,24.37,1953.52,94.29,99.932,2.7801
2022-04-12,24.26,1966.76,100.6,100.292,2.7213
2022-04-13,21.82,1977.8,104.25,99.875,2.6987
2022-04-14,22.7,1973.71,106.95,100.321,2.8275
2022-04-15,,1978.24,,100.5,2.8275
2022-04-18,22.17,1978.91,108.21,100.781,2.8527
2022-04-19,21.37,1950.09,102.56,100.961,2.9361
2022-04-20,20.32,1957.77,102.75,100.39,2.832
2022-04-21,22.68,1951.62,103.79,100.578,2.9095
2022-04-22,28.21,1931.6,102.07,101.22,2.8987
2022-04-25,27.02,1897.83,98.54,101.752,2.8198
2022-04-26,33.52,1905.51,101.7,102.303,2.7205
2022-04-27,31.6,1886.1,102.02,102.954,2.8318
2022-04-28,29.99,1894.45,105.36,103.623,2.8224
2022-04-29,33.4,1896.93,104.69,102.959,2.9336
2022-05-02,32.34,1863.02,105.17,103.744,2.9807
2022-05-03,29.25,1868.12,102.41,103.465,2.9712
2022-05-04,25.42,1881.22,107.81,102.587,2.9344
2022-05-05,31.2,1877.18,108.26,103.752,3.0365
2022-05-06,30.19,1883.81,109.77,103.66,3.1265
2022-05-09,34.75,1854.17,103.09,103.651,3.0338
2022-05-10,32.99,1838.27,99.76,103.92,2.9908
2022-05-11,32.56,1852.4,105.71,103.846,2.9207
2022-05-12,31.77,1821.82,106.13,104.851,2.8479
2022-05-13,28.87,1811.79,110.49,104.563,2.9185
2022-05-16,27.47,1824.14,114.2,104.187,2.8822
2022-05-17,26.1,1815.16,112.4,103.36,2.986
2022-05-18,30.96,1816.6,109.59,103.81,2.884
2022-05-19,29.35,1841.85,112.21,102.724,2.837
2022-05-20,29.43,1846.5,113.23,103.15,2.7811
2022-05-23,28.48,1853.59,110.29,102.076,2.8514
2022-05-24,29.45,1866.45,109.77,101.857,2.7506
2022-05-25,28.37,1853.46,110.33,102.056,2.7452
2022-05-26,27.5,1850.63,114.09,101.829,2.7469
2022-05-27,25.72,1853.72,115.07,101.668,2.7378
2022-05-30,26.54,1855.23,,101.668,2.7378
2022-05-31,26.19,1837.35,114.67,101.752,2.8441
2022-06-01,25.69,1846.6,115.26,102.498,2.9058
2022-06-02,24.72,1868.58,116.87,101.824,2.9076
2022-06-03,24.79,1851.19,118.87,102.14,2.9332
2022-06-06,25.07,1841.43,118.5,102.437,3.0399
2022-06-07,24.02,1852.37,119.41,102.318,2.9736
2022-06-08,23.96,1853.36,122.11,102.542,3.0215
2022-06-09,26.09,1847.95,121.51,103.223,3.0418
2022-06-10,27.75,1871.6,120.67,104.148,3.1555
2022-06-13,34.02,1819.26,120.93,105.078,3.3598
2022-06-14,32.69,1808.49,118.93,105.518,3.4733
2022-06-15,29.62,1833.82,115.31,105.158,3.2839
2022-06-16,32.95,1857.33,117.59,103.631,3.1952
2022-06-17,31.13,1839.39,109.56,104.7,3.2256
2022-06-20,31.03,1838.74,,104.7,3.2256
2022-06-21,30.19,1832.98,110.65,104.435,3.2749
2022-06-22,28.95,1837.72,106.19,104.197,3.1561
2022-06-23,29.05,1822.77,104.27,104.431,3.087
2022-06-24,27.23,1826.88,107.62,104.185,3.1301
2022-06-27,26.95,1822.85,109.57,103.939,3.1997
2022-06-28,28.36,1820.01,111.76,104.506,3.1715
2022-06-29,28.16,1817.73,109.78,105.106,3.0891
2022-06-30,28.71,1807.27,105.76,104.685,3.0129
2022-07-01,26.7,1811.43,108.43,105.138,2.8803
2022-07-04,27.53,1808.15,,105.138,2.8803
2022-07-05,27.54,1764.76,99.5,106.535,2.8054
2022-07-06,26.73,1738.86,98.53,107.096,2.928
2022-07-07,26.08,1740.16,102.73,107.13,2.9945
2022-07-08,24.64,1742.48,104.79,107.007,3.0803
2022-07-11,26.17,1733.96,104.09,108.021,2.9928
2022-07-12,27.29,1726.0,95.84,108.072,2.9687
2022-07-13,26.82,1735.51,96.3,107.957,2.9336
2022-07-14,26.4,1709.94,95.78,108.544,2.9595
2022-07-15,24.23,1708.17,97.59,108.063,2.9152
2022-07-18,25.3,1709.22,102.6,107.366,2.9855
2022-07-19,24.5,1711.67,104.22,106.682,3.0209
2022-07-20,23.88,1696.58,102.26,107.076,3.0265
2022-07-21,23.11,1718.81,96.35,106.91,2.8747
2022-07-22,23.03,1727.64,94.7,106.73,2.7504
2022-07-25,23.36,1719.78,96.7,106.483,2.7959
2022-07-26,24.69,1717.32,94.98,107.189,2.8068
2022-07-27,23.24,1734.19,97.26,106.452,2.7849
2022-07-28,22.33,1755.84,96.42,106.351,2.6759
2022-07-29,21.33,1765.94,98.62,105.903,2.6487
2022-08-01,22.84,1772.17,93.89,105.45,2.5732
2022-08-02,23.93,1760.39,94.42,106.241,2.7483
2022-08-03,21.95,1765.29,90.66,106.506,2.7046
2022-08-04,21.44,1791.28,88.54,105.693,2.6883
2022-08-05,21.15,1775.5,89.01,106.621,2.8268
2022-08-08,21.29,1788.96,90.76,106.435,2.7572
2022-08-09,21.77,1794.29,90.5,106.374,2.7773
2022-08-10,19.74,1792.38,91.93,105.196,2.7809
2022-08-11,20.2,1789.72,94.34,105.09,2.8876
2022-08-12,19.53,1802.4,92.09,105.631,2.8312
2022-08-15,19.95,1779.71,89.41,106.546,2.7878
2022-08-16,19.69,1775.69,86.53,106.5,2.8041
2022-08-17,19.9,1761.77,88.11,106.574,2.8968
2022-08-18,19.56,1758.61,90.5,107.484,2.8822
2022-08-19,20.6,1747.06,90.77,108.169,2.9721
2022-08-22,23.8,1736.3,90.23,109.046,3.0146
2022-08-23,24.11,1748.15,93.74,108.624,3.0461
2022-08-24,22.82,1751.19,94.89,108.677,3.1039
2022-08-25,21.78,1758.71,92.52,108.47,3.0258
2022-08-26,25.56,1738.14,93.06,108.803,3.0409
2022-08-29,26.21,1737.09,97.01,108.835,3.1024
2022-08-30,26.21,1724.02,91.64,108.773,3.1025
2022-08-31,25.87,1711.04,89.55,108.7,3.1926
2022-09-01,25.56,1697.52,86.61,109.691,3.2533
2022-09-02,25.47,1712.19,86.87,109.534,3.1894
2022-09-05,25.99,1710.4,,109.534,3.1894
2022-09-06,26.91,1702.14,86.88,110.214,3.3492
2022-09-07,24.64,1718.37,81.94,109.84,3.2635
2022-09-08,23.61,1708.46,83.54,109.707,3.317
2022-09-09,22.79,1716.83,86.79,109.003,3.3097
2022-09-12,23.87,1724.54,87.78,108.33,3.3578
2022-09-13,27.27,1702.17,87.31,109.815,3.408
2022-09-14,26.16,1697.32,88.48,109.658,3.4043
2022-09-15,26.27,1665.11,85.1,109.739,3.4489
2022-09-16,26.3,1675.06,85.11,109.764,3.4494
2022-09-19,25.76,1675.84,85.73,109.737,3.4905
2022-09-20,27.16,1664.89,84.45,110.215,3.563
2022-09-21,27.99,1673.89,82.94,110.642,3.5299
2022-09-22,27.35,1671.22,83.49,111.353,3.7138
2022-09-23,29.92,1643.94,78.74,113.192,3.6846
2022-09-26,32.26,1622.36,76.71,114.103,3.9244
2022-09-27,32.6,1628.9,78.5,114.106,3.9451
2022-09-28,30.18,1659.97,82.15,112.604,3.7312
2022-09-29,31.84,1660.54,81.23,112.254,3.7856
2022-09-30,31.62,1660.61,79.49,112.117,3.8286
2022-10-03,30.1,1699.89,83.63,111.745,3.6387
2022-10-04,29.07,1726.13,86.52,110.065,3.6329
2022-10-05,28.55,1716.26,87.76,111.208,3.7528
2022-10-06,30.52,1712.53,88.45,112.258,3.8236
2022-10-07,31.36,1694.82,92.64,112.795,3.8814
2022-10-10,32.45,1668.61,91.13,113.144,3.8814
2022-10-11,33.63,1666.34,89.35,113.221,3.947
2022-10-12,33.57,1673.19,87.27,113.32,3.8962
2022-10-13,31.94,1666.37,89.11,112.363,3.9435
2022-10-14,32.02,1644.47,85.61,113.311,4.0184
2022-10-17,31.37,1650.09,85.46,112.039,4.0104
2022-10-18,30.5,1652.22,82.82,112.13,4.0066
2022-10-19,30.76,1629.44,85.55,112.984,4.1335
2022-10-20,29.98,1628.02,85.98,112.881,4.2283
2022-10-21,29.69,1657.69,85.05,112.012,4.2167
2022-10-24,29.85,1649.78,84.58,111.989,4.2424
2022-10-25,28.46,1653.17,85.32,110.95,4.1021
2022-10-26,27.28,1664.57,87.91,109.7,4.0028
2022-10-27,27.39,1663.31,89.08,110.587,3.9187
2022-10-28,25.75,1644.86,87.9,110.752,4.0123
2022-10-31,25.88,1633.56,86.53,111.527,4.0478
2022-11-01,25.81,1647.98,88.37,111.481,4.0419
2022-11-02,25.86,1635.24,90.0,111.345,4.1005
2022-11-03,25.3,1629.49,88.17,112.93,4.1469
2022-11-04,24.55,1681.87,92.61,110.877,4.1584
2022-11-07,24.35,1675.63,91.79,110.12,4.2135
2022-11-08,25.54,1712.42,88.91,109.636,4.1234
2022-11-09,26.09,1706.74,85.83,110.549,4.0923
2022-11-10,23.53,1755.45,86.47,108.206,3.8125
2022-11-11,22.52,1771.24,88.96,106.292,3.8125
2022-11-14,23.73,1771.4,85.87,106.66,3.8536
2022-11-15,24.54,1778.94,86.92,106.404,3.7696
2022-11-16,24.11,1773.87,85.59,106.281,3.6899
2022-11-17,23.93,1760.44,81.64,106.694,3.7657
2022-11-18,23.12,1750.68,80.08,106.93,3.8288
2022-11-21,22.36,1738.05,79.73,107.835,3.8269
2022-11-22,21.29,1740.25,80.95,107.222,3.7559
2022-11-23,20.35,1749.68,77.94,106.076,3.6927
2022-11-24,20.42,1755.24,,106.076,3.6927
2022-11-25,20.5,1754.93,76.28,105.959,3.6776
2022-11-28,22.21,1741.36,77.24,106.681,3.6812
2022-11-29,21.89,1749.85,78.2,106.822,3.7441
2022-11-30,20.58,1768.52,80.55,105.95,3.6054
2022-12-01,19.84,1803.1,81.22,104.728,3.5048
2022-12-02,19.06,1797.63,79.98,104.545,3.4862
2022-12-05,20.75,1768.68,76.93,105.289,3.5736
2022-12-06,22.17,1771.04,74.25,105.578,3.5314
2022-12-07,22.68,1786.27,72.01,105.1,3.4169
2022-12-08,22.29,1789.14,71.46,104.774,3.4819
2022-12-09,22.83,1797.32,71.02,104.81,3.5783
2022-12-12,25.0,1781.44,73.17,105.131,3.6113
2022-12-13,22.55,1810.8,75.39,103.98,3.5012
2022-12-14,21.14,1807.32,77.28,103.77,3.4774
2022-12-15,22.83,1776.85,76.11,104.558,3.4463
2022-12-16,22.62,1793.08,74.29,104.701,3.4822
2022-12-19,22.42,1787.62,75.19,104.721,3.5846
2022-12-20,21.48,1817.94,76.09,103.965,3.6825
2022-12-21,20.07,1814.39,78.29,104.162,3.662
2022-12-22,21.97,1792.52,77.49,104.433,3.6786
2022-12-23,20.87,1798.2,79.56,104.314,3.7472
2022-12-26,,,,,3.7472
2022-12-27,21.65,1813.69,79.53,104.179,3.8411
2022-12-28,22.14,1804.35,78.96,104.463,3.8827
2022-12-29,21.44,1814.91,78.4,103.836,3.8145
2022-12-30,21.67,1824.02,80.26,103.522,3.8748
2023-01-02,,,,,3.8748
2023-01-03,22.9,1839.48,76.93,104.518,3.7389
2023-01-04,22.01,1854.56,72.84,104.248,3.6827
2023-01-05,22.46,1832.89,73.67,105.042,3.7181
2023-01-06,21.13,1865.69,73.77,103.879,3.558
2023-01-09,21.97,1871.81,74.63,103.001,3.5321
2023-01-10,20.58,1877.03,75.12,103.236,3.6188
2023-01-11,21.09,1875.69,77.41,103.188,3.5392
2023-01-12,18.83,1897.09,78.39,102.246,3.44
2023-01-13,18.35,1920.23,79.86,102.204,3.5035
2023-01-16,19.49,1916.02,,102.204,3.5035
2023-01-17,19.36,1908.69,80.18,102.39,3.5476
2023-01-18,20.34,1904.11,79.48,102.363,3.3698
2023-01-19,20.52,1932.24,80.33,102.058,3.3915
2023-01-20,19.85,1926.08,81.31,102.012,3.4787
2023-01-23,19.81,1931.04,81.62,102.138,3.5098
2023-01-24,19.2,1937.36,80.13,101.918,3.4527
2023-01-25,19.08,1946.11,80.15,101.641,3.4416
2023-01-26,18.73,1929.21,81.01,101.839,3.4947
2023-01-27,18.51,1928.04,79.68,101.927,3.5035
2023-01-30,19.94,1923.17,77.9,102.276,3.5366
2023-01-31,19.4,1928.36,78.87,102.097,3.5069
2023-02-01,17.87,1950.52,76.41,101.217,3.4166
2023-02-02,18.73,1912.72,75.88,101.75,3.3927
2023-02-03,18.33,1864.97,73.39,102.915,3.5246
2023-02-06,19.43,1867.48,74.11,103.621,3.6399
2023-02-07,18.66,1873.1,77.14,103.427,3.6735
2023-02-08,19.63,1875.49,78.47,103.409,3.6098
2023-02-09,20.71,1861.78,78.06,103.221,3.6579
2023-02-10,20.53,1865.57,79.72,103.63,3.732
2023-02-13,20.34,1853.49,80.14,103.345,3.7016
2023-02-14,18.91,1854.31,79.06,103.233,3.7435
2023-02-15,18.23,1836.01,78.59,103.923,3.8049
2023-02-16,20.17,1836.36,78.49,103.856,3.8608
2023-02-17,20.02,1842.36,76.34,103.862,3.8148
2023-02-20,21.23,1841.38,,103.862,3.8148
2023-02-21,22.87,1835.09,76.16,104.176,3.9525
2023-02-22,22.29,1825.39,73.95,104.585,3.9156
2023-02-23,21.14,1822.28,75.39,104.598,3.8768
2023-02-24,21.67,1811.04,76.32,105.214,3.9432
2023-02-27,20.95,1817.14,75.68,104.673,3.9141
2023-02-28,20.7,1826.92,77.05,104.869,3.92
2023-03-01,20.58,1836.72,77.69,104.483,3.9925
2023-03-02,19.59,1835.87,78.16,105.027,4.0556
2023-03-03,18.49,1856.48,79.68,104.521,3.9517
2023-03-06,18.61,1846.86,80.46,104.35,3.9577
2023-03-07,19.59,1813.45,77.58,105.615,3.9637
2023-03-08,19.11,1813.8,76.66,105.658,3.9913
2023-03-09,22.61,1831.03,75.72,105.309,3.9032
2023-03-10,24.8,1868.26,76.68,104.576,3.6987
2023-03-13,26.52,1913.7,74.8,103.595,3.5732
2023-03-14,23.73,1904.01,71.33,103.597,3.6892
2023-03-15,26.14,1918.58,67.61,104.646,3.4548
2023-03-16,22.99,1919.52,68.35,104.418,3.577
2023-03-17,25.51,1989.25,66.74,103.708,3.4286
2023-03-20,24.15,1978.84,67.64,103.281,3.4847
2023-03-21,21.38,1940.07,69.33,103.256,3.6094
2023-03-22,22.26,1970.11,70.9,102.346,3.4341
2023-03-23,22.61,1993.4,69.96,102.532,3.4266
2023-03-24,21.74,1978.21,69.26,103.116,3.3762
2023-03-27,20.6,1956.67,72.81,102.857,3.5299
2023-03-28,19.97,1973.54,73.2,102.43,3.5696
2023-03-29,19.12,1964.7,72.97,102.64,3.5639
2023-03-30,19.02,1980.37,74.37,102.144,3.5488
2023-03-31,18.7,1969.28,75.67,102.506,3.4676
2023-04-03,18.55,1984.65,80.42,102.093,3.4114
2023-04-04,19.0,2020.42,80.71,101.586,3.3387
2023-04-05,19.08,2020.73,80.61,101.852,3.3108
2023-04-06,18.4,2007.91,80.7,101.822,3.305
2023-04-07,,,80.7,102.092,3.3906
2023-04-10,18.97,1991.48,79.74,102.578,3.4168
2023-04-11,19.1,2003.62,81.53,102.204,3.4262
2023-04-12,19.09,2014.93,83.26,101.5,3.3906
2023-04-13,17.8,2040.22,82.16,101.011,3.4449
2023-04-14,17.07,2004.17,82.52,101.552,3.5128
2023-04-17,16.95,1995.19,80.83,102.103,3.6004
2023-04-18,16.83,2005.45,80.86,101.745,3.5756
2023-04-19,16.46,1994.93,79.16,101.968,3.5908
2023-04-20,17.17,2004.8,77.29,101.84,3.5318
2023-04-21,16.77,1983.06,77.87,101.822,3.5718
2023-04-24,16.89,1989.14,78.76,101.348,3.4901
2023-04-25,18.76,1997.39,77.07,101.863,3.3996
2023-04-26,18.84,1989.04,74.3,101.467,3.4485
2023-04-27,17.03,1987.78,74.76,101.503,3.5204
2023-04-28,15.78,1990.0,76.78,101.659,3.422
2023-05-01,16.08,1982.56,75.66,102.151,3.5681
2023-05-02,17.78,2016.68,71.66,101.958,3.4239
2023-05-03,18.34,2038.97,68.6,101.343,3.3356
2023-05-04,20.09,2050.28,68.56,101.399,3.3787
2023-05-05,17.19,2016.79,71.34,101.214,3.437
2023-05-08,16.98,2021.16,73.16,101.377,3.5072
2023-05-09,17.71,2034.56,73.71,101.605,3.5186
2023-05-10,16.94,2030.09,72.56,101.477,3.4426
2023-05-11,16.93,2015.05,70.87,102.058,3.3843
2023-05-12,17.03,2010.77,70.04,102.681,3.4625
2023-05-15,17.12,2016.49,71.11,102.434,3.5019
2023-05-16,17.99,1989.17,70.86,102.564,3.5339
2023-05-17,16.87,1981.84,72.83,102.882,3.5641
2023-05-18,16.05,1957.55,71.86,103.584,3.6457
2023-05-19,16.81,1977.81,71.55,103.198,3.6726
2023-05-22,17.21,1971.86,71.99,103.198,3.7148
2023-05-23,18.53,1975.23,72.91,103.488,3.6919
2023-05-24,20.03,1957.16,74.34,103.887,3.7419
2023-05-25,19.14,1941.41,71.83,104.251,3.8174
2023-05-26,17.95,1946.46,72.67,104.206,3.7983
2023-05-29,17.46,1943.19,,104.206,3.7983
2023-05-30,17.46,1959.33,69.46,104.165,3.6866
2023-05-31,17.94,1962.73,68.09,104.326,3.6426
2023-06-01,15.65,1977.61,70.1,103.56,3.595
2023-06-02,14.6,1947.97,71.74,104.015,3.6907
2023-06-05,14.73,1961.86,72.15,104.002,3.6831
2023-06-06,13.96,1963.52,71.74,104.125,3.6602
2023-06-07,13.94,1940.02,72.53,104.099,3.7952
2023-06-08,13.65,1965.46,71.29,103.343,3.7179
2023-06-09,13.83,1961.19,70.17,103.557,3.7394
2023-06-12,15.01,1957.84,67.12,103.654,3.7356
2023-06-13,14.61,1943.74,69.42,103.338,3.8133
2023-06-14,13.88,1942.52,68.27,102.948,3.7862
2023-06-15,14.5,1958.01,70.62,102.115,3.7165
2023-06-16,13.54,1957.98,71.78,102.243,3.7613
2023-06-19,14.19,1950.48,,102.522,3.7613
2023-06-20,13.88,1936.42,70.5,102.54,3.7207
2023-06-21,13.2,1932.55,72.53,102.071,3.7189
2023-06-22,12.91,1914.01,69.51,102.386,3.7946
2023-06-23,13.44,1921.2,69.16,102.903,3.7347
2023-06-26,14.25,1923.26,69.37,102.692,3.7212
2023-06-27,13.74,1913.69,67.7,102.492,3.7639
2023-06-28,13.43,1907.32,69.56,102.905,3.7078
2023-06-29,13.54,1908.2,69.86,103.342,3.8383
2023-06-30,13.59,1919.35,70.64,102.912,3.8367
2023-07-03,13.57,1921.64,69.79,102.988,3.8545
2023-07-04,13.7,1925.48,,103.039,3.8545
2023-07-05,14.18,1915.3,71.79,103.373,3.9315
2023-07-06,15.44,1910.9,71.8,103.166,4.0291
2023-07-07,14.83,1925.05,73.86,102.272,4.0616
2023-07-10,15.07,1925.35,72.99,101.972,3.9938
2023-07-11,14.84,1932.23,74.83,101.732,3.97
2023-07-12,13.54,1957.35,75.75,100.521,3.8573
2023-07-13,13.61,1960.51,76.89,99.77,3.7634
2023-07-14,13.34,1955.21,75.42,99.914,3.8322
2023-07-17,13.48,1955.04,74.15,99.842,3.8068
2023-07-18,13.3,1978.72,75.75,99.941,3.7853
2023-07-19,13.76,1976.64,75.35,100.281,3.7483
2023-07-20,13.99,1969.53,75.63,100.88,3.8503
2023-07-21,13.6,1961.94,77.07,101.071,3.8349
2023-07-24,13.91,1954.73,78.74,101.346,3.8725
2023-07-25,13.86,1964.96,79.63,101.349,3.8845
2023-07-26,13.19,1972.07,78.78,100.887,3.8668
2023-07-27,14.41,1946.0,80.09,101.773,3.9982
2023-07-28,13.33,1959.49,80.58,101.622,3.9507
